,event,playerid,web_name,element_type,team,now_cost,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,XGI_Weighted,XGC_Weighted,AttackOpp_pergame,DefenceOpp_pergame
145,27.0,9.0,Martinelli,3.0,1.0,68.0,0.17411764705882352,0.14647058823529413,0.3205882352941177,0.6152941176470589,0.38042269822468006,2.11041091405,0.6765729106807353,0.23407184843706788
146,37.0,9.0,Martinelli,3.0,1.0,68.0,0.17411764705882352,0.14647058823529413,0.3205882352941177,0.6152941176470589,0.7766434757614936,1.54409883446,0.4950199204592353,0.47786416214501315
147,31.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.12447391851733418,1.4551910592266666,0.03680777385102745,0.005491496405176508
148,20.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.41673048707050014,2.01927785215,0.05107585155438236,0.018385168547227947
149,25.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.2729411764705883,4.03325,0.1020175,0.012041522491349484
150,34.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.40172110633422187,2.4442081447,0.06182408836594118,0.01772298998533332
151,30.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.2351459292316733,2.22091873632,0.05617617980103529,0.010374085113162058
152,21.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.5876728380571572,3.66510047856,0.09270548269298824,0.025926742855462818
153,26.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.5973581766177805,2.2907110902,0.057941515810941174,0.02635403720372561
154,22.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.5400973366349124,1.5660417903,0.039611645284058826,0.02382782367506967
155,33.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.29215686274509806,3.621,0.09159,0.012889273356401386
156,18.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.29215686274509806,3.621,0.09159,0.012889273356401386
157,28.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.4674879949679536,1.84490299063,0.046665193292405885,0.02062447036623325
158,19.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.3478888552463483,2.82634329472,0.07148985980762353,0.015348037731456545
159,32.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.3478888552463483,2.82634329472,0.07148985980762353,0.015348037731456545
160,35.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.5897893416787048,2.693158923575,0.06812107865513235,0.026020118015236977
161,24.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.6379983648101909,1.8118273038000001,0.045828572978470594,0.028146986682802543
162,38.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.24705882352941178,4.76,0.1204,0.010899653979238755
163,36.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.8266669419453656,1.9589323501599998,0.04954946532757647,0.036470600379942604
164,23.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.32367788494185806,1.64266044076,0.04154964644275294,0.014279906688611387
165,29.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.9223346090599682,2.4234503627,0.061299038585941185,0.04069123275264566
166,27.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.38042269822468006,2.11041091405,0.05338098194361765,0.016783354333441768
167,37.0,12.0,Nwaneri,3.0,1.0,45.0,0.008823529411764707,0.01647058823529412,0.025294117647058825,0.04411764705882353,0.7766434757614936,1.54409883446,0.03905661757751765,0.034263682754183546
168,31.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.12447391851733418,1.4551910592266666,0.386909622806149,0.05374344481866076
169,20.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.41673048707050014,2.01927785215,0.536890346571647,0.17992951618220418
170,25.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.2729411764705883,4.03325,1.0723699999999998,0.11784636678200695
171,34.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.40172110633422187,2.4442081447,0.6498718125908235,0.17344899532312874
172,30.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.2351459292316733,2.22091873632,0.5905030993039058,0.10152771297414599
173,21.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.5876728380571572,3.66510047856,0.9744855390053646,0.2537363900787961
174,26.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.5973581766177805,2.2907110902,0.6090596545708234,0.25791817743379464
175,22.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.5400973366349124,1.5660417903,0.41638287600917645,0.23319496770001513
176,33.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.29215686274509806,3.621,0.96276,0.1261430219146482
177,18.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.29215686274509806,3.621,0.96276,0.1261430219146482
178,28.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.4674879949679536,1.84490299063,0.49052714809691766,0.2018448166508694
179,19.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.3478888552463483,2.82634329472,0.7514748054196706,0.15020612926518803
180,32.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.3478888552463483,2.82634329472,0.7514748054196706,0.15020612926518803
181,35.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.5897893416787048,2.693158923575,0.716063431444647,0.25465022164245255
182,24.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.6379983648101909,1.8118273038000001,0.48173290665741175,0.2754651763356942
183,38.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.24705882352941178,4.76,1.2655999999999998,0.10667128027681662
184,36.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.8266669419453656,1.9589323501599998,0.5208455425131293,0.3569256090517049
185,23.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.32367788494185806,1.64266044076,0.4367544230726588,0.13975268679254343
186,29.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.9223346090599682,2.4234503627,0.6443526846708235,0.39823153120589216
187,27.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.38042269822468006,2.11041091405,0.5611210195003529,0.1642530944099501
188,37.0,13.0,Ødegaard,3.0,1.0,84.0,0.1341176470588235,0.13176470588235295,0.26588235294117646,0.43176470588235294,0.7766434757614936,1.54409883446,0.4105486312799529,0.3353272418876096
189,31.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.12447391851733418,1.4551910592266666,0.0008559947407215686,0.11612684398146589
190,20.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.41673048707050014,2.01927785215,0.001187810501264706,0.3887850308787137
191,25.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.2729411764705883,4.03325,0.0023725,0.2546380622837371
192,34.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.40172110633422187,2.4442081447,0.0014377694968823532,0.3747821615565152
193,30.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.2351459292316733,2.22091873632,0.0013064227860705882,0.21937731985966696
194,21.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.5876728380571572,3.66510047856,0.0021559414579764707,0.5482641889168537
195,26.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.5973581766177805,2.2907110902,0.001347477111882353,0.5573000400681175
196,22.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.5400973366349124,1.5660417903,0.0009212010531176471,0.5038790446488066
197,33.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.29215686274509806,3.621,0.0021300000000000004,0.272565167243368
198,18.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.29215686274509806,3.621,0.0021300000000000004,0.272565167243368
199,28.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.4674879949679536,1.84490299063,0.001085237053311765,0.4361388000112791
200,19.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.3478888552463483,2.82634329472,0.001662554879247059,0.3245598378945344
201,32.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.3478888552463483,2.82634329472,0.001662554879247059,0.3245598378945344
202,35.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.5897893416787048,2.693158923575,0.0015842111315147061,0.5502387622955446
203,24.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.6379983648101909,1.8118273038000001,0.0010657807669411767,0.5952149450523311
204,38.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.24705882352941178,4.76,0.0028,0.2304913494809689
205,36.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.8266669419453656,1.9589323501599998,0.0011523131471529412,0.7712316293678528
206,23.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.32367788494185806,1.64266044076,0.0009662708475058825,0.3019724267751688
207,29.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.9223346090599682,2.4234503627,0.0014255590368823531,0.8604839352759469
208,27.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.38042269822468006,2.11041091405,0.0012414181847352943,0.3549119996378486
209,37.0,15.0,Raya,1.0,1.0,56.0,0.0,0.0005882352941176471,0.0005882352941176471,0.9329411764705883,0.7766434757614936,1.54409883446,0.0009082934320352942,0.7245626779751346
210,31.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.12447391851733418,1.4551910592266666,0.3081581066597647,0.08273854583799273
211,20.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.41673048707050014,2.01927785215,0.42761178045529413,0.27700320611156776
212,25.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.2729411764705883,4.03325,0.8541,0.18142560553633225
213,34.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.40172110633422187,2.4442081447,0.5175970188776471,0.26702638244568866
214,30.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.2351459292316733,2.22091873632,0.4703122029854117,0.1563028823716417
215,21.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.5876728380571572,3.66510047856,0.7761389248715294,0.3906295923556398
216,26.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.5973581766177805,2.2907110902,0.485091760277647,0.3970674938694659
217,22.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.5400973366349124,1.5660417903,0.33163237912235294,0.359005876704383
218,33.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.29215686274509806,3.621,0.7668,0.19419838523644756
219,18.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.29215686274509806,3.621,0.7668,0.19419838523644756
220,28.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.4674879949679536,1.84490299063,0.3906853391922353,0.31074202018458097
221,19.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.3478888552463483,2.82634329472,0.5985197565289412,0.23124376848727862
222,32.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.3478888552463483,2.82634329472,0.5985197565289412,0.23124376848727862
223,35.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.5897893416787048,2.693158923575,0.5703160073452941,0.39203644476290384
224,24.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.6379983648101909,1.8118273038000001,0.38368107609882357,0.42408126602089163
225,38.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.24705882352941178,4.76,1.008,0.16422145328719726
226,36.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.8266669419453656,1.9589323501599998,0.4148327329750588,0.549490379057802
227,23.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.32367788494185806,1.64266044076,0.34785750510211766,0.21515059410841156
228,29.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.9223346090599682,2.4234503627,0.5132012532776471,0.6130812401398613
229,27.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.38042269822468006,2.11041091405,0.4469105465047059,0.25286920529052265
230,37.0,16.0,Rice,3.0,1.0,62.0,0.06647058823529411,0.14529411764705882,0.21176470588235294,0.6647058823529413,0.7766434757614936,1.54409883446,0.3269856355327059,0.5162394868296988
231,31.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.12447391851733418,1.4551910592266666,0.8363068616849725,0.07702738957660915
232,20.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.41673048707050014,2.01927785215,1.1604908597356176,0.25788263082245066
233,25.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.2729411764705883,4.03325,2.3179325,0.16890242214532875
234,34.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.40172110633422187,2.4442081447,1.404700798454059,0.248594472860942
235,30.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.2351459292316733,2.22091873632,1.2763750619909646,0.1455138338539531
236,21.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.5876728380571572,3.66510047856,2.106354804443012,0.36366577978595843
237,26.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.5973581766177805,2.2907110902,1.3164851383090588,0.36965929517759116
238,22.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.5400973366349124,1.5660417903,0.9000134288959412,0.3342249400823105
239,33.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.29215686274509806,3.621,2.08101,0.1807935409457901
240,18.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.29215686274509806,3.621,2.08101,0.1807935409457901
241,28.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.4674879949679536,1.84490299063,1.0602766010855942,0.2892925710036983
242,19.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.3478888552463483,2.82634329472,1.6243161170243765,0.21528180924656376
243,32.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.3478888552463483,2.82634329472,1.6243161170243765,0.21528180924656376
244,35.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.5897893416787048,2.693158923575,1.5477742754898676,0.3649755220270573
245,24.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.6379983648101909,1.8118273038000001,1.0412678093015295,0.3948083998707769
246,38.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.24705882352941178,4.76,2.7356,0.15288581314878893
247,36.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.8266669419453656,1.9589323501599998,1.1258099447684233,0.5115609546626615
248,23.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.32367788494185806,1.64266044076,0.9440466180132471,0.20029949115225568
249,29.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.9223346090599682,2.4234503627,1.392771179034059,0.5707623580771097
250,27.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.38042269822468006,2.11041091405,1.2128655664863823,0.23541451678374317
251,37.0,17.0,Saka,3.0,1.0,104.0,0.24529411764705883,0.32941176470588235,0.5747058823529412,0.6188235294117647,0.7766434757614936,1.54409883446,0.8874026830984824,0.48060525676534777
252,31.0,18.0,Saliba,2.0,1.0,63.0,0.11058823529411764,0.039411764705882354,0.15,0.7776470588235295,0.12447391851733418,1.4551910592266666,0.21827865888399997,0.09679677663524458
253,20.0,18.0,Saliba,2.0,1.0,63.0,0.11058823529411764,0.039411764705882354,0.15,0.7776470588235295,0.41673048707050014,2.01927785215,0.3028916778225,0.3240692375924713
254,25.0,18.0,Saliba,2.0,1.0,63.0,0.11058823529411764,0.039411764705882354,0.15,0.7776470588235295,0.2729411764705883,4.03325,0.6049874999999999,0.21225190311418693
255,34.0,18.0,Saliba,2.0,1.0,63.0,0.11058823529411764,0.039411764705882354,0.15,0.7776470588235295,0.40172110633422187,2.4442081447,0.366631221705,0.31239723680814196
256,30.0,18.0,Saliba,2.0,1.0,63.0,0.11058823529411764,0.039411764705882354,0.15,0.7776470588235295,0.2351459292316733,2.22091873632,0.33313781044799995,0.18286054026133655
257,21.0,18.0,Saliba,2.0,1.0,63.0,0.11058823529411764,0.039411764705882354,0.15,0.7776470588235295,0.5876728380571572,3.66510047856,0.5497650717839999,0.4570020540656246
