,element,is_captain,playerid,web_name,element_type,now_cost,team,minutes_x,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,ExcludeDef,level_0,level_1,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,TeamID,OppTeam2,OppTeam,Teams.name,XGI_Weighted,XGC_Weighted,Minutes,InCurrentTeam,AttackOpp_pergame,DefenceOpp_pergame
3544,,,135.0,Minteh,3.0,50.0,5.0,31.75,0.06,0.0675,0.1275,0.235,N,Away,302.0,2444772.0,31.0,False,False,303.0,2025-04-05T14:00:00Z,0.0,False,False,5.0,,7.0,,[],3.0,3.0,116129.0,5.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.28696307757375,0.09560761195926548
3545,,,135.0,Minteh,3.0,50.0,5.0,31.75,0.06,0.0675,0.1275,0.235,N,Away,378.0,2444848.0,38.0,False,False,379.0,2025-05-25T15:00:00Z,0.0,False,False,5.0,,18.0,,[],3.0,4.0,116205.0,5.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.23486077807560002,0.10894611065740131
3546,,,135.0,Minteh,3.0,50.0,5.0,31.75,0.06,0.0675,0.1275,0.235,N,Home,292.0,2444762.0,30.0,False,False,293.0,2025-04-01T18:45:00Z,0.0,False,False,2.0,,5.0,,[],3.0,3.0,116119.0,5.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.26048119562399996,0.0924184002109876
3547,,,135.0,Minteh,3.0,50.0,5.0,31.75,0.06,0.0675,0.1275,0.235,N,Home,271.0,2444741.0,28.0,False,False,272.0,2025-03-08T15:00:00Z,0.0,False,False,9.0,,5.0,,[],3.0,3.0,116098.0,5.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.27726782348745,0.12752144623717665
3548,,,135.0,Minteh,3.0,50.0,5.0,31.75,0.06,0.0675,0.1275,0.235,N,Away,229.0,2444708.0,24.0,False,False,239.0,2025-02-01T12:30:00Z,0.0,False,False,5.0,,16.0,,[],3.0,3.0,116065.0,5.0,16.0,16.0,For't,0.40722223538483787,2.19236861945,328.5833333333333,0,0.279526998979875,0.0956972253154369
3549,,,135.0,Minteh,3.0,50.0,5.0,31.75,0.06,0.0675,0.1275,0.235,N,Home,220.0,2444692.0,23.0,False,False,223.0,2025-01-25T15:00:00Z,0.0,False,False,8.0,,5.0,,[],2.0,3.0,116049.0,5.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,0,0.32209458397035,0.06489777824559635
3550,,,135.0,Minteh,3.0,50.0,5.0,31.75,0.06,0.0675,0.1275,0.235,N,Home,343.0,2444813.0,35.0,False,False,344.0,2025-05-03T14:00:00Z,0.0,False,False,15.0,,5.0,,[],3.0,3.0,116170.0,5.0,15.0,15.0,Newc,0.851607835794096,1.427916640605,329.0833333333333,0,0.18205937167713748,0.20012784141161255
3551,,,135.0,Minteh,3.0,50.0,5.0,31.75,0.06,0.0675,0.1275,0.235,N,Away,321.0,2444791.0,33.0,False,False,322.0,2025-04-19T14:00:00Z,0.0,False,False,5.0,,4.0,,[],3.0,4.0,116148.0,5.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.29330337394035005,0.1450992554437501
3552,,,135.0,Minteh,3.0,50.0,5.0,31.75,0.06,0.0675,0.1275,0.235,N,Home,312.0,2444782.0,32.0,False,False,313.0,2025-04-12T14:00:00Z,0.0,False,False,11.0,,5.0,,[],2.0,3.0,116139.0,5.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.35547,0.07868778280542987
3553,,,135.0,Minteh,3.0,50.0,5.0,31.75,0.06,0.0675,0.1275,0.235,N,Home,332.0,2444802.0,34.0,False,False,333.0,2025-04-26T14:00:00Z,0.0,False,False,19.0,,5.0,,[],2.0,3.0,116159.0,5.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.3970193416332,0.08262594277876102
3554,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Home,240.0,2444711.0,25.0,False,False,242.0,2025-02-14T20:00:00Z,0.0,False,False,6.0,,5.0,,[],4.0,3.0,116068.0,5.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,0,0.25417215670205,0.018448000086203706
3555,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Home,260.0,2444731.0,27.0,False,False,262.0,2025-02-25T19:30:00Z,0.0,False,False,3.0,,5.0,,[],3.0,3.0,116088.0,5.0,3.0,3.0,Bour,0.49583501675697245,2.0262410197875003,328.9166666666667,0,0.2684769351218438,0.012395875418924313
3556,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Home,363.0,2444833.0,37.0,False,False,364.0,2025-05-18T14:00:00Z,0.0,False,False,12.0,,5.0,,[],5.0,3.0,116190.0,5.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.0879425304237125,0.028483202425091076
3557,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Away,256.0,2444729.0,26.0,False,False,260.0,2025-02-22T15:00:00Z,0.0,False,False,5.0,,17.0,,[],3.0,2.0,116086.0,5.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,0,0.6475937500000001,0.008590686274509806
3558,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Away,359.0,2444829.0,36.0,False,False,360.0,2025-05-10T14:00:00Z,0.0,False,False,5.0,,20.0,,[],3.0,2.0,116186.0,5.0,20.0,20.0,Wolv,0.44167172269090266,2.846193833,329.0,0,0.3771206828725,0.011041793067272567
3559,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Away,287.0,2444757.0,29.0,False,False,288.0,2025-03-15T15:00:00Z,0.0,False,False,5.0,,13.0,,[],3.0,4.0,116114.0,5.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,0,0.23027645226600002,0.024599589729029304
3560,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Away,302.0,2444772.0,31.0,False,False,303.0,2025-04-05T14:00:00Z,0.0,False,False,5.0,,7.0,,[],3.0,3.0,116129.0,5.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.29821653159625,0.01017102254885803
3561,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Away,378.0,2444848.0,38.0,False,False,379.0,2025-05-25T15:00:00Z,0.0,False,False,5.0,,18.0,,[],3.0,4.0,116205.0,5.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.2440710046668,0.01159001177206397
3562,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Home,292.0,2444762.0,30.0,False,False,293.0,2025-04-01T18:45:00Z,0.0,False,False,2.0,,5.0,,[],3.0,3.0,116119.0,5.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.27069614447199997,0.009831744703296555
3563,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Home,271.0,2444741.0,28.0,False,False,272.0,2025-03-08T15:00:00Z,0.0,False,False,9.0,,5.0,,[],3.0,3.0,116098.0,5.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.28814107146735,0.013566111301827305
3564,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Away,229.0,2444708.0,24.0,False,False,239.0,2025-02-01T12:30:00Z,0.0,False,False,5.0,,16.0,,[],3.0,3.0,116065.0,5.0,16.0,16.0,For't,0.40722223538483787,2.19236861945,328.5833333333333,0,0.290488842077125,0.010180555884620947
3565,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Home,220.0,2444692.0,23.0,False,False,223.0,2025-01-25T15:00:00Z,0.0,False,False,8.0,,5.0,,[],2.0,3.0,116049.0,5.0,8.0,8.0,Ev,0.27616075849189936,2.52623203114,303.84615384615387,0,0.33472574412605005,0.006904018962297484
3566,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Home,343.0,2444813.0,35.0,False,False,344.0,2025-05-03T14:00:00Z,0.0,False,False,15.0,,5.0,,[],3.0,3.0,116170.0,5.0,15.0,15.0,Newc,0.851607835794096,1.427916640605,329.0833333333333,0,0.1891989548801625,0.021290195894852402
3567,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Away,321.0,2444791.0,33.0,False,False,322.0,2025-04-19T14:00:00Z,0.0,False,False,5.0,,4.0,,[],3.0,4.0,116148.0,5.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.30480546703605005,0.015436091004654269
3568,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Home,312.0,2444782.0,32.0,False,False,313.0,2025-04-12T14:00:00Z,0.0,False,False,11.0,,5.0,,[],2.0,3.0,116139.0,5.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.36941,0.008371040723981902
3569,,,137.0,Moder,3.0,44.0,5.0,1.25,0.0,0.1325,0.1325,0.025,N,Home,332.0,2444802.0,34.0,False,False,333.0,2025-04-26T14:00:00Z,0.0,False,False,19.0,,5.0,,[],2.0,3.0,116159.0,5.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.4125887275796,0.008789993912634152
3570,,,138.0,O’Mahony,4.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,N,Home,240.0,2444711.0,25.0,False,False,242.0,2025-02-14T20:00:00Z,0.0,False,False,6.0,,5.0,,[],4.0,3.0,116068.0,5.0,6.0,6.0,Chel,0.7379200034481482,1.91828042794,329.0833333333333,0,0.0,0.0
3571,,,138.0,O’Mahony,4.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,N,Home,260.0,2444731.0,27.0,False,False,262.0,2025-02-25T19:30:00Z,0.0,False,False,3.0,,5.0,,[],3.0,3.0,116088.0,5.0,3.0,3.0,Bour,0.49583501675697245,2.0262410197875003,328.9166666666667,0,0.0,0.0
